1012	1.000	-69.895	
1012	2.000	-69.542	
1012	3.000	-69.075	
1012	4.000	-68.498	
1012	5.000	-67.972	
1012	6.000	-67.365	
1012	7.000	-66.693	
1012	8.000	-66.027	
1012	9.000	-65.475	
1012	10.000	-64.967	
1012	11.000	-64.575	
1012	12.000	-64.110	
1012	13.000	-63.675	
1012	14.000	-63.336	
1012	15.000	-63.051	
1012	16.000	-62.847	
1012	17.000	-62.744	
1012	18.000	-62.502	
1012	19.000	-62.258	
1012	20.000	-62.063	
1012	21.000	-61.896	
1012	22.000	-61.773	
1012	23.000	-61.655	
1012	24.000	-61.574	
1012	25.000	-61.463	
1012	26.000	-61.340	
1012	27.000	-61.281	
1012	28.000	-61.271	
1012	29.000	-61.254	
1012	30.000	-61.203	
1012	31.000	-61.198	
1012	32.000	-61.082	
1012	33.000	-60.867	
1012	34.000	-60.715	
1012	35.000	-60.523	
1012	36.000	-60.397	
1012	37.000	-60.215	
1012	38.000	-60.076	
1012	39.000	-59.952	
1012	40.000	-59.836	
1012	41.000	-59.796	
1012	42.000	-59.821	
1012	43.000	-59.869	
1012	44.000	-59.890	
1012	45.000	-59.913	
1012	46.000	-59.966	
1012	47.000	-60.038	
1012	48.000	-60.099	
1012	49.000	-60.173	
1012	50.000	-60.261	
1012	51.000	-60.351	
1012	52.000	-60.233	
1012	53.000	-60.052	
1012	54.000	-59.818	
1012	55.000	-59.670	
1012	56.000	-59.588	
1012	57.000	-59.470	
1012	58.000	-59.276	
1012	59.000	-59.061	
1012	60.000	-58.862	
1012	61.000	-58.571	
1012	62.000	-58.168	
1012	63.000	-57.889	
1012	64.000	-57.423	
1012	65.000	-56.976	
1012	66.000	-56.586	
1012	67.000	-56.126	
1012	68.000	-55.835	
1012	69.000	-55.725	
1012	70.000	-55.801	
1012	71.000	-56.044	
1012	72.000	-56.377	
1012	73.000	-56.775	
1012	74.000	-57.094	
1012	75.000	-57.373	
1012	76.000	-57.478	
1012	77.000	-57.615	
1012	78.000	-57.792	
1012	79.000	-57.903	
1012	80.000	-57.896	
1012	81.000	-57.962	
1012	82.000	-58.076	
1012	83.000	-58.226	
1012	84.000	-58.406	
1012	85.000	-58.551	
1012	86.000	-58.622	
1012	87.000	-58.527	
1012	88.000	-58.378	
1012	89.000	-58.291	
1012	90.000	-58.248	
1012	91.000	-58.311	
1012	92.000	-58.476	
1012	93.000	-58.415	
1012	94.000	-58.404	
1012	95.000	-58.364	
1012	96.000	-58.182	
1012	97.000	-58.092	
1012	98.000	-58.041	
1012	99.000	-58.055	
1012	100.000	-58.014	
1012	101.000	-58.007	
1012	102.000	-58.003	
1012	103.000	-57.746	
1012	104.000	-57.449	
1012	105.000	-57.279	
1012	106.000	-57.249	
1012	107.000	-57.330	
1012	108.000	-57.349	
1012	109.000	-57.076	
1012	110.000	-56.769	
1012	111.000	-56.585	
1012	112.000	-56.505	
1012	113.000	-56.452	
1012	114.000	-56.246	
1012	115.000	-55.902	
1012	116.000	-55.403	
1012	117.000	-55.213	
1012	118.000	-55.296	
1012	119.000	-55.619	
1012	120.000	-56.889	
1012	121.000	-57.739	
1012	122.000	-58.276	
1012	123.000	-58.589	
1012	124.000	-58.819	
1012	125.000	-59.020	
1012	126.000	-59.412	
1012	127.000	-59.702	
1012	128.000	-60.002	
1012	129.000	-60.126	
1012	130.000	-59.906	
1012	131.000	-59.651	
1012	132.000	-59.383	
1012	133.000	-59.265	
1012	134.000	-59.314	
1012	135.000	-59.325	
1012	136.000	-59.304	
1012	137.000	-59.125	
1012	138.000	-59.072	
1012	139.000	-59.093	
1012	140.000	-59.167	
1012	141.000	-59.222	
1012	142.000	-59.270	
1012	143.000	-59.316	
1012	144.000	-59.348	
1012	145.000	-59.328	
1012	146.000	-59.479	
