1012	1.000	-69.877	
1012	2.000	-69.355	
1012	3.000	-68.869	
1012	4.000	-68.239	
1012	5.000	-67.728	
1012	6.000	-67.207	
1012	7.000	-66.540	
1012	8.000	-65.844	
1012	9.000	-65.179	
1012	10.000	-64.614	
1012	11.000	-64.234	
1012	12.000	-63.932	
1012	13.000	-63.623	
1012	14.000	-63.439	
1012	15.000	-63.205	
1012	16.000	-62.955	
1012	17.000	-62.637	
1012	18.000	-62.391	
1012	19.000	-62.269	
1012	20.000	-62.063	
1012	21.000	-61.828	
1012	22.000	-61.711	
1012	23.000	-61.726	
1012	24.000	-61.626	
1012	25.000	-61.470	
1012	26.000	-61.264	
1012	27.000	-61.059	
1012	28.000	-60.940	
1012	29.000	-60.863	
1012	30.000	-60.845	
1012	31.000	-60.810	
1012	32.000	-60.777	
1012	33.000	-60.800	
1012	34.000	-60.687	
1012	35.000	-60.498	
1012	36.000	-60.368	
1012	37.000	-60.282	
1012	38.000	-60.211	
1012	39.000	-60.094	
1012	40.000	-59.933	
1012	41.000	-59.721	
1012	42.000	-59.576	
1012	43.000	-59.592	
1012	44.000	-59.705	
1012	45.000	-59.735	
1012	46.000	-59.750	
1012	47.000	-59.833	
1012	48.000	-59.834	
1012	49.000	-59.782	
1012	50.000	-59.600	
1012	51.000	-59.413	
1012	52.000	-59.286	
1012	53.000	-59.147	
1012	54.000	-59.053	
1012	55.000	-58.956	
1012	56.000	-58.817	
1012	57.000	-58.750	
1012	58.000	-58.873	
1012	59.000	-58.875	
1012	60.000	-58.784	
1012	61.000	-58.719	
1012	62.000	-58.677	
1012	63.000	-58.722	
1012	64.000	-58.737	
1012	65.000	-58.768	
1012	66.000	-58.814	
1012	67.000	-58.916	
1012	68.000	-58.933	
1012	69.000	-59.059	
1012	70.000	-59.185	
1012	71.000	-59.277	
1012	72.000	-59.291	
1012	73.000	-59.272	
1012	74.000	-59.177	
1012	75.000	-59.070	
1012	76.000	-58.835	
1012	77.000	-58.662	
1012	78.000	-58.539	
1012	79.000	-58.360	
1012	80.000	-58.242	
1012	81.000	-58.331	
1012	82.000	-58.472	
1012	83.000	-58.699	
1012	84.000	-58.801	
1012	85.000	-58.816	
1012	86.000	-58.912	
1012	87.000	-58.777	
1012	88.000	-58.635	
1012	89.000	-58.520	
1012	90.000	-58.297	
1012	91.000	-58.048	
1012	92.000	-57.841	
1012	93.000	-57.851	
1012	94.000	-57.853	
1012	95.000	-57.770	
1012	96.000	-57.662	
1012	97.000	-57.476	
1012	98.000	-57.095	
1012	99.000	-56.871	
1012	100.000	-56.888	
1012	101.000	-56.905	
1012	102.000	-56.785	
1012	103.000	-56.419	
1012	104.000	-56.124	
1012	105.000	-55.962	
1012	106.000	-55.761	
1012	107.000	-55.325	
1012	108.000	-70.000	
1012	109.000	-70.000	
1012	110.000	-69.565	
1012	111.000	-68.283	
1012	112.000	-67.152	
1012	113.000	-66.008	
1012	114.000	-65.204	
1012	115.000	-64.509	
1012	116.000	-63.861	
1012	117.000	-63.382	
1012	118.000	-62.950	
1012	119.000	-62.392	
1012	120.000	-61.911	
1012	121.000	-61.554	
1012	122.000	-61.308	
1012	123.000	-61.109	
1012	124.000	-60.876	
1012	125.000	-60.855	
1012	126.000	-60.953	
1012	127.000	-60.941	
1012	128.000	-60.967	
1012	129.000	-61.003	
1012	130.000	-60.960	
1012	131.000	-60.758	
1012	132.000	-60.470	
1012	133.000	-60.164	
1012	134.000	-59.901	
1012	135.000	-59.824	
1012	136.000	-59.681	
1012	137.000	-59.321	
1012	138.000	-59.041	
1012	139.000	-58.768	
1012	140.000	-58.619	
1012	141.000	-58.512	
1012	142.000	-58.462	
1012	143.000	-58.447	
1012	144.000	-58.326	
1012	145.000	-58.399	
1012	146.000	-58.408	
1012	147.000	-58.460	
1012	148.000	-58.408	
1012	149.000	-58.318	
1012	150.000	-58.349	
1012	151.000	-58.219	
1012	152.000	-58.055	
1012	153.000	-58.082	
1012	154.000	-58.104	
1012	155.000	-58.198	
1012	156.000	-58.063	
1012	157.000	-57.846	
1012	158.000	-57.644	
1012	159.000	-57.616	
1012	160.000	-57.670	
1012	161.000	-57.705	
1012	162.000	-57.930	
1012	163.000	-58.144	
1012	164.000	-58.366	
1012	165.000	-58.535	
1012	166.000	-58.609	
1012	167.000	-58.536	
1012	168.000	-58.495	
1012	169.000	-58.562	
1012	170.000	-58.651	
1012	171.000	-58.654	
1012	172.000	-58.630	
1012	173.000	-58.756	
1012	174.000	-58.868	
1012	175.000	-58.905	
1012	176.000	-58.806	
1012	177.000	-58.671	
1012	178.000	-58.465	
1012	179.000	-58.400	
1012	180.000	-58.293	
1012	181.000	-58.291	
1012	182.000	-58.338	
1012	183.000	-58.364	
1012	184.000	-58.449	
1012	185.000	-58.580	
1012	186.000	-58.715	
1012	187.000	-58.772	
1012	188.000	-58.802	
1012	189.000	-58.801	
1012	190.000	-58.722	
1012	191.000	-58.633	
1012	192.000	-58.478	
1012	193.000	-58.315	
1012	194.000	-58.227	
1012	195.000	-58.151	
1012	196.000	-58.170	
1012	197.000	-58.193	
1012	198.000	-57.871	
1012	199.000	-57.590	
1012	200.000	-57.463	
1012	201.000	-57.437	
1012	202.000	-57.434	
1012	203.000	-57.351	
1012	204.000	-57.279	
1012	205.000	-57.135	
1012	206.000	-56.971	
1012	207.000	-56.892	
1012	208.000	-56.862	
1012	209.000	-57.003	
1012	210.000	-57.173	
1012	211.000	-57.422	
1012	212.000	-57.599	
1012	213.000	-57.725	
1012	214.000	-57.721	
1012	215.000	-57.794	
1012	216.000	-57.848	
1012	217.000	-58.029	
1012	218.000	-58.091	
1012	219.000	-58.009	
1012	220.000	-57.985	
1012	221.000	-58.043	
1012	222.000	-58.112	
1012	223.000	-58.069	
1012	224.000	-57.965	
1012	225.000	-57.983	
1012	226.000	-58.054	
1012	227.000	-58.198	
1012	228.000	-58.242	
1012	229.000	-58.163	
1012	230.000	-58.117	
1012	231.000	-58.125	
1012	232.000	-58.141	
1012	233.000	-58.020	
1012	234.000	-57.820	
1012	235.000	-57.740	
1012	236.000	-57.639	
1012	237.000	-57.491	
1012	238.000	-57.458	
1012	239.000	-57.568	
1012	240.000	-57.686	
1012	241.000	-57.785	
1012	242.000	-57.809	
1012	243.000	-57.728	
1012	244.000	-57.671	
1012	245.000	-57.540	
1012	246.000	-57.206	
1012	247.000	-56.765	
1012	248.000	-56.503	
1012	249.000	-56.146	
1012	250.000	-55.972	
1012	251.000	-55.852	
1012	252.000	-55.821	
1012	253.000	-55.679	
1012	254.000	-55.628	
1012	255.000	-55.838	
1012	256.000	-55.991	
1012	257.000	-56.050	
1012	258.000	-56.140	
1012	259.000	-56.412	
1012	260.000	-56.786	
1012	261.000	-57.128	
1012	262.000	-57.367	
1012	263.000	-57.606	
1012	264.000	-57.786	
1012	265.000	-58.009	
1012	266.000	-58.174	
1012	267.000	-58.239	
1012	268.000	-58.196	
1012	269.000	-58.038	
1012	270.000	-57.987	
1012	271.000	-57.935	
1012	272.000	-57.686	
1012	273.000	-57.689	
1012	274.000	-57.957	
1012	275.000	-58.265	
1012	276.000	-58.628	
1012	277.000	-58.942	
1012	278.000	-59.041	
1012	279.000	-59.090	
1012	280.000	-59.202	
1012	281.000	-59.296	
1012	282.000	-59.201	
1012	283.000	-59.094	
1012	284.000	-58.960	
1012	285.000	-58.892	
1012	286.000	-58.803	
1012	287.000	-58.740	
1012	288.000	-58.708	
1012	289.000	-58.645	
1012	290.000	-58.617	
1012	291.000	-58.635	
1012	292.000	-58.434	
1012	293.000	-58.150	
1012	294.000	-57.804	
1012	295.000	-57.469	
1012	296.000	-57.016	
1012	297.000	-56.396	
1012	298.000	-55.624	
1012	299.000	-70.000	
1012	300.000	-70.000	
1012	301.000	-69.817	
1012	302.000	-68.396	
1012	303.000	-68.547	
1012	304.000	-68.447	
1012	305.000	-68.047	
1012	306.000	-67.489	
1012	307.000	-66.830	
1012	308.000	-66.374	
1012	309.000	-66.363	
1012	310.000	-66.303	
1012	311.000	-65.992	
1012	312.000	-65.582	
1012	313.000	-65.085	
1012	314.000	-64.492	
1012	315.000	-63.915	
1012	316.000	-63.523	
1012	317.000	-63.030	
1012	318.000	-62.573	
1012	319.000	-62.149	
1012	320.000	-61.838	
1012	321.000	-61.541	
1012	322.000	-61.221	
1012	323.000	-60.867	
1012	324.000	-60.591	
1012	325.000	-60.308	
1012	326.000	-60.089	
1012	327.000	-59.811	
1012	328.000	-59.629	
1012	329.000	-59.412	
1012	330.000	-59.192	
1012	331.000	-59.268	
1012	332.000	-59.172	
1012	333.000	-59.030	
1012	334.000	-58.931	
1012	335.000	-58.899	
1012	336.000	-58.801	
1012	337.000	-58.801	
1012	338.000	-58.695	
1012	339.000	-58.525	
1012	340.000	-58.272	
1012	341.000	-58.067	
1012	342.000	-57.951	
1012	343.000	-57.792	
1012	344.000	-57.624	
1012	345.000	-57.497	
1012	346.000	-57.314	
1012	347.000	-56.998	
1012	348.000	-56.656	
1012	349.000	-56.389	
1012	350.000	-56.212	
1012	351.000	-56.033	
1012	352.000	-55.960	
1012	353.000	-55.884	
1012	354.000	-56.035	
1012	355.000	-56.169	
1012	356.000	-56.305	
1012	357.000	-56.418	
1012	358.000	-56.475	
1012	359.000	-56.561	
1012	360.000	-56.658	
1012	361.000	-56.719	
1012	362.000	-56.760	
1012	363.000	-56.957	
1012	364.000	-57.063	
1012	365.000	-57.232	
1012	366.000	-57.460	
1012	367.000	-57.456	
1012	368.000	-57.432	
1012	369.000	-57.450	
1012	370.000	-57.466	
1012	371.000	-57.568	
1012	372.000	-57.642	
1012	373.000	-57.651	
1012	374.000	-57.624	
1012	375.000	-57.699	
1012	376.000	-57.634	
1012	377.000	-57.618	
1012	378.000	-57.746	
1012	379.000	-57.903	
1012	380.000	-57.907	
1012	381.000	-57.539	
1012	382.000	-56.986	
1012	383.000	-56.527	
1012	384.000	-56.325	
1012	385.000	-55.961	
1012	386.000	-55.774	
1012	387.000	-55.802	
1012	388.000	-55.849	
1012	389.000	-56.004	
1012	390.000	-56.075	
1012	391.000	-56.036	
1012	392.000	-56.008	
1012	393.000	-56.157	
1012	394.000	-56.296	
1012	395.000	-56.452	
1012	396.000	-56.625	
1012	397.000	-56.744	
1012	398.000	-56.944	
1012	399.000	-57.076	
1012	400.000	-57.101	
1012	401.000	-57.033	
1012	402.000	-57.085	
1012	403.000	-57.121	
1012	404.000	-57.103	
1012	405.000	-57.146	
1012	406.000	-57.145	
1012	407.000	-57.018	
1012	408.000	-56.804	
1012	409.000	-56.454	
1012	410.000	-56.194	
1012	411.000	-55.844	
1012	412.000	-55.649	
1012	413.000	-55.445	
1012	414.000	-55.339	
1012	415.000	-55.458	
1012	416.000	-55.654	
1012	417.000	-55.906	
1012	418.000	-56.154	
1012	419.000	-56.347	
1012	420.000	-56.586	
1012	421.000	-56.790	
1012	422.000	-56.974	
1012	423.000	-57.090	
1012	424.000	-57.218	
1012	425.000	-57.430	
1012	426.000	-57.534	
1012	427.000	-57.646	
1012	428.000	-57.839	
1012	429.000	-57.995	
1012	430.000	-58.090	
1012	431.000	-58.225	
1012	432.000	-58.188	
1012	433.000	-58.315	
1012	434.000	-58.524	
1012	435.000	-58.726	
1012	436.000	-58.953	
1012	437.000	-59.158	
1012	438.000	-59.174	
1012	439.000	-59.200	
1012	440.000	-59.263	
1012	441.000	-59.183	
1012	442.000	-59.081	
1012	443.000	-59.033	
1012	444.000	-59.021	
1012	445.000	-58.957	
1012	446.000	-58.771	
1012	447.000	-58.671	
1012	448.000	-58.595	
1012	449.000	-58.411	
1012	450.000	-58.213	
1012	451.000	-57.928	
1012	452.000	-57.668	
1012	453.000	-57.604	
1012	454.000	-57.695	
1012	455.000	-57.772	
1012	456.000	-57.681	
1012	457.000	-57.538	
1012	458.000	-57.355	
1012	459.000	-57.249	
1012	460.000	-57.223	
1012	461.000	-57.128	
1012	462.000	-57.172	
1012	463.000	-57.372	
1012	464.000	-57.578	
